"","issue_id","created_date","issue_region","nps_score","nps_category","nps_sentiment","nps_sentiment_type","sla_adherence"
"1715","ENT-44481",2024-07-10,"AMER",NA,NA,NA,NA,1
"1716","ENT-44482",2024-07-10,"EMEA",NA,NA,NA,NA,0.857142857
"1717","ENT-44483",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1718","ENT-44484",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1719","ENT-44485",2024-07-10,"APAC",NA,NA,NA,NA,1
"1720","ENT-44486",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1721","ENT-44487",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1722","ENT-44488",2024-07-10,"EMEA",8,"Passive",NA,NA,1
"1723","ENT-44489",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1724","ENT-44491",2024-07-10,"AMER",NA,NA,NA,NA,1
"1725","ENT-44492",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1726","ENT-44493",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1727","ENT-44494",2024-07-10,"EMEA",8,"Passive",0.146341463414634,"Positive",1
"1728","ENT-44495",2024-07-10,"EMEA",NA,NA,NA,NA,0.666666667
"1729","ENT-44496",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1730","ENT-44498",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1731","ENT-44499",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1732","ENT-44500",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1733","ENT-44502",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1734","ENT-44503",2024-07-10,"APAC",NA,NA,NA,NA,1
"1735","ENT-44504",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1736","ENT-44505",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1737","ENT-44506",2024-07-09,"EMEA",NA,NA,NA,NA,0.75
"1738","ENT-44507",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1739","ENT-44508",2024-07-10,"EMEA",10,"Promoter",NA,NA,1
"1740","ENT-44510",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1741","ENT-44511",2024-07-10,"EMEA",10,"Promoter",0.444444444444444,"Positive",1
"1742","ENT-44512",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1743","ENT-44513",2024-07-10,"EMEA",NA,NA,NA,NA,0.857142857
"1744","ENT-44515",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1745","ENT-44516",2024-07-10,"AMER",8,"Passive",0.25,"Positive",1
"1746","ENT-44517",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1747","ENT-44518",2024-07-10,"AMER",NA,NA,NA,NA,1
"1748","ENT-44519",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1749","ENT-44520",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1750","ENT-44521",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1751","ENT-44523",2024-07-10,"EMEA",NA,NA,NA,NA,0.666666667
"1752","ENT-44525",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1753","ENT-44526",2024-07-10,"EMEA",NA,NA,NA,NA,0.857142857
"1754","ENT-44528",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1755","ENT-44529",2024-07-10,"AMER",NA,NA,NA,NA,0.692307692
"1756","ENT-44531",2024-07-10,"AMER",10,"Promoter",NA,NA,1
"1757","ENT-44532",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1758","ENT-44534",2024-07-10,"AMER",NA,NA,NA,NA,1
"1759","ENT-44535",2024-07-10,"AMER",NA,NA,NA,NA,1
"1760","ENT-44536",2024-07-10,"AMER",NA,NA,NA,NA,1
"1761","ENT-44537",2024-07-10,"AMER",NA,NA,NA,NA,1
"1762","ENT-44538",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1763","ENT-44539",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1764","ENT-44541",2024-07-10,"AMER",NA,NA,NA,NA,1
"1765","ENT-44542",2024-07-10,"AMER",NA,NA,NA,NA,1
"1766","ENT-44543",2024-07-10,"AMER",NA,NA,NA,NA,1
"1767","ENT-44544",2024-07-10,"EMEA",10,"Promoter",NA,NA,1
"1768","ENT-44545",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1769","ENT-44546",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1770","ENT-44547",2024-07-10,"AMER",NA,NA,NA,NA,1
"1771","ENT-44548",2024-07-10,"AMER",NA,NA,NA,NA,1
"1772","ENT-44550",2024-07-10,"AMER",NA,NA,NA,NA,1
"1773","ENT-44551",2024-07-10,"AMER",NA,NA,NA,NA,1
"1774","ENT-44552",2024-07-10,"AMER",NA,NA,NA,NA,1
"1775","ENT-44554",2024-07-10,"AMER",NA,NA,NA,NA,1
"1776","ENT-44555",2024-07-10,"AMER",NA,NA,NA,NA,1
"1777","ENT-44557",2024-07-10,"EMEA",10,"Promoter",0.0833333333333333,"Positive",1
"1778","ENT-44558",2024-07-10,"AMER",NA,NA,NA,NA,1
"1779","ENT-44559",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1780","ENT-44560",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1781","ENT-44562",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1782","ENT-44565",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1783","ENT-44566",2024-07-10,"AMER",NA,NA,NA,NA,1
"1784","ENT-44568",2024-07-10,"EMEA",10,"Promoter",NA,NA,1
"1785","ENT-44569",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1786","ENT-44570",2024-07-10,"AMER",NA,NA,NA,NA,1
"1787","ENT-44571",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1788","ENT-44572",2024-07-10,"AMER",NA,NA,NA,NA,1
"1789","ENT-44574",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1790","ENT-44575",2024-07-10,"AMER",NA,NA,NA,NA,1
"1791","ENT-44576",2024-07-10,"AMER",NA,NA,NA,NA,1
"1792","ENT-44577",2024-07-10,"AMER",NA,NA,NA,NA,1
"1793","ENT-44578",2024-07-10,"AMER",NA,NA,NA,NA,1
"1794","ENT-44579",2024-07-10,"AMER",NA,NA,NA,NA,1
"1795","ENT-44583",2024-07-10,"AMER",NA,NA,NA,NA,1
"1796","ENT-44584",2024-07-10,"AMER",NA,NA,NA,NA,1
"1797","ENT-44585",2024-07-10,"AMER",NA,NA,NA,NA,1
"1798","ENT-44586",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1799","ENT-44587",2024-07-10,"AMER",NA,NA,NA,NA,1
"1800","ENT-44588",2024-07-10,"AMER",NA,NA,NA,NA,1
"1801","ENT-44589",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1802","ENT-44590",2024-07-10,"EMEA",NA,NA,NA,NA,0.909090909
"1803","ENT-44591",2024-07-10,"AMER",NA,NA,NA,NA,1
"1804","ENT-44592",2024-07-10,"AMER",NA,NA,NA,NA,1
"1805","ENT-44594",2024-07-10,"AMER",NA,NA,NA,NA,1
"1806","ENT-44595",2024-07-10,"AMER",NA,NA,NA,NA,1
"1807","ENT-44596",2024-07-10,"AMER",NA,NA,NA,NA,1
"1808","ENT-44598",2024-07-10,"AMER",NA,NA,NA,NA,1
"1809","ENT-44599",2024-07-10,"AMER",NA,NA,NA,NA,1
"1810","ENT-44600",2024-07-10,"AMER",NA,NA,NA,NA,1
"1811","ENT-44601",2024-07-10,"AMER",NA,NA,NA,NA,1
"1812","ENT-44602",2024-07-10,"AMER",NA,NA,NA,NA,1
"1813","ENT-44603",2024-07-10,"AMER",NA,NA,NA,NA,1
"1814","ENT-44604",2024-07-10,"AMER",9,"Promoter",NA,NA,1
"1815","ENT-44605",2024-07-10,"EMEA",10,"Promoter",NA,NA,0.666666667
"1816","ENT-44606",2024-07-10,"AMER",NA,NA,NA,NA,1
"1817","ENT-44607",2024-07-10,"EMEA",NA,NA,NA,NA,1
"1818","ENT-44608",2024-07-10,"AMER",NA,NA,NA,NA,1
"1819","ENT-44611",2024-07-10,"APAC",NA,NA,NA,NA,1
"1820","ENT-44613",2024-07-10,"AMER",NA,NA,NA,NA,1
"1821","ENT-44615",2024-07-10,"APAC",10,"Promoter",NA,NA,1
"1822","ENT-44617",2024-07-11,"APAC",NA,NA,NA,NA,1
"1823","ENT-44618",2024-07-11,"APAC",10,"Promoter",NA,NA,1
"1824","ENT-44619",2024-07-11,"AMER",10,"Promoter",NA,NA,1
"1825","ENT-44620",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1826","ENT-44621",2024-07-11,"APAC",NA,NA,NA,NA,1
"1827","ENT-44622",2024-07-11,"APAC",NA,NA,NA,NA,1
"1828","ENT-44623",2024-07-11,"APAC",NA,NA,NA,NA,1
"1829","ENT-44624",2024-07-11,"APAC",NA,NA,NA,NA,1
"1830","ENT-44625",2024-07-11,"AMER",NA,NA,NA,NA,1
"1831","ENT-44626",2024-07-11,"AMER",10,"Promoter",NA,NA,1
"1832","ENT-44627",2024-07-11,"APAC",NA,NA,NA,NA,1
"1833","ENT-44628",2024-07-11,"APAC",NA,NA,NA,NA,0.6
"1834","ENT-44629",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1835","ENT-44630",2024-07-11,"AMER",NA,NA,NA,NA,1
"1836","ENT-44631",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1837","ENT-44632",2024-07-11,"AMER",NA,NA,NA,NA,1
"1838","ENT-44634",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1839","ENT-44636",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1840","ENT-44637",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1841","ENT-44638",2024-07-11,"APAC",9,"Promoter",NA,NA,1
"1842","ENT-44639",2024-07-11,"AMER",NA,NA,NA,NA,1
"1843","ENT-44640",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1844","ENT-44641",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1845","ENT-44642",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1846","ENT-44643",2024-07-11,"APAC",NA,NA,NA,NA,1
"1847","ENT-44644",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1848","ENT-44647",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1849","ENT-44648",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1850","ENT-44649",2024-07-11,"APAC",NA,NA,NA,NA,1
"1851","ENT-44650",2024-07-11,"EMEA",NA,NA,NA,NA,0.888888889
"1852","ENT-44651",2024-07-11,"APAC",9,"Promoter",NA,NA,1
"1853","ENT-44652",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1854","ENT-44653",2024-07-11,"EMEA",10,"Promoter",NA,NA,1
"1855","ENT-44654",2024-07-11,"APAC",NA,NA,NA,NA,0.75
"1856","ENT-44655",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1857","ENT-44656",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1858","ENT-44657",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1859","ENT-44658",2024-07-11,"APAC",NA,NA,NA,NA,1
"1860","ENT-44660",2024-07-11,"EMEA",10,"Promoter",0.5,"Positive",1
"1861","ENT-44661",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1862","ENT-44662",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1863","ENT-44664",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1864","ENT-44665",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1865","ENT-44667",2024-07-11,"APAC",NA,NA,NA,NA,1
"1866","ENT-44668",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1867","ENT-44670",2024-07-11,"EMEA",10,"Promoter",NA,NA,1
"1868","ENT-44671",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1869","ENT-44673",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1870","ENT-44674",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1871","ENT-44675",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1872","ENT-44676",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1873","ENT-44677",2024-07-11,"APAC",NA,NA,NA,NA,0.8
"1874","ENT-44678",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1875","ENT-44679",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1876","ENT-44680",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1877","ENT-44681",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1878","ENT-44682",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1879","ENT-44683",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1880","ENT-44685",2024-07-10,"EMEA",7,"Passive",0.0869565217391304,"Positive",1
"1881","ENT-44686",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1882","ENT-44687",2024-07-11,"EMEA",10,"Promoter",NA,NA,1
"1883","ENT-44688",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1884","ENT-44689",2024-07-11,"EMEA",NA,NA,NA,NA,0.8
"1885","ENT-44690",2024-07-11,"APAC",NA,NA,NA,NA,1
"1886","ENT-44692",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1887","ENT-44695",2024-07-11,"AMER",NA,NA,NA,NA,1
"1888","ENT-44696",2024-07-11,"EMEA",10,"Promoter",NA,NA,1
"1889","ENT-44697",2024-07-11,"EMEA",NA,NA,NA,NA,0.933333333
"1890","ENT-44698",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1891","ENT-44699",2024-07-11,"AMER",NA,NA,NA,NA,1
"1892","ENT-44700",2024-07-11,"AMER",NA,NA,NA,NA,1
"1893","ENT-44701",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1894","ENT-44702",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1895","ENT-44703",2024-07-10,"AMER",NA,NA,NA,NA,1
"1896","ENT-44704",2024-07-11,"EMEA",9,"Promoter",NA,NA,1
"1897","ENT-44705",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1898","ENT-44706",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1899","ENT-44708",2024-07-11,"AMER",NA,NA,NA,NA,1
"1900","ENT-44709",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1901","ENT-44710",2024-07-11,"AMER",NA,NA,NA,NA,1
"1902","ENT-44711",2024-07-11,"EMEA",10,"Promoter",0.366666666666667,"Positive",1
"1903","ENT-44712",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1904","ENT-44713",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1905","ENT-44714",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1906","ENT-44715",2024-07-11,"AMER",NA,NA,NA,NA,1
"1907","ENT-44716",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1908","ENT-44717",2024-07-11,"AMER",NA,NA,NA,NA,1
"1909","ENT-44718",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1910","ENT-44719",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1911","ENT-44720",2024-07-11,"AMER",NA,NA,NA,NA,1
"1912","ENT-44721",2024-07-11,"AMER",NA,NA,NA,NA,1
"1913","ENT-44722",2024-07-11,"AMER",NA,NA,NA,NA,1
"1914","ENT-44723",2024-07-11,"AMER",9,"Promoter",0.142857142857143,"Positive",1
"1915","ENT-44724",2024-07-11,"AMER",10,"Promoter",0.333333333333333,"Positive",1
"1916","ENT-44725",2024-07-11,"AMER",NA,NA,NA,NA,1
"1917","ENT-44726",2024-07-11,"AMER",NA,NA,NA,NA,1
"1918","ENT-44727",2024-07-11,"AMER",NA,NA,NA,NA,1
"1919","ENT-44728",2024-07-11,"AMER",NA,NA,NA,NA,1
"1920","ENT-44729",2024-07-11,"AMER",NA,NA,NA,NA,1
"1921","ENT-44730",2024-07-11,"AMER",NA,NA,NA,NA,0
"1922","ENT-44731",2024-05-29,"AMER",NA,NA,NA,NA,1
"1923","ENT-44732",2024-07-11,"AMER",NA,NA,NA,NA,0.8
"1924","ENT-44733",2024-07-11,"AMER",NA,NA,NA,NA,1
"1925","ENT-44735",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1926","ENT-44736",2024-07-11,"AMER",NA,NA,NA,NA,1
"1927","ENT-44738",2024-07-11,"AMER",NA,NA,NA,NA,1
"1928","ENT-44739",2024-07-11,"AMER",NA,NA,NA,NA,1
"1929","ENT-44740",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1930","ENT-44741",2024-07-11,"AMER",NA,NA,NA,NA,1
"1931","ENT-44742",2024-07-11,"AMER",NA,NA,NA,NA,1
"1932","ENT-44743",2024-07-11,"AMER",NA,NA,NA,NA,0.9375
"1933","ENT-44745",2024-07-11,"AMER",NA,NA,NA,NA,0.923076923
"1934","ENT-44746",2024-07-11,"AMER",NA,NA,NA,NA,1
"1935","ENT-44747",2024-07-11,"AMER",NA,NA,NA,NA,1
"1936","ENT-44748",2024-07-11,"AMER",10,"Promoter",0.166666666666667,"Positive",1
"1937","ENT-44750",2024-07-11,"AMER",NA,NA,NA,NA,1
"1938","ENT-44751",2024-07-11,"AMER",NA,NA,NA,NA,1
"1939","ENT-44752",2024-07-11,"AMER",NA,NA,NA,NA,1
"1940","ENT-44753",2024-07-11,"AMER",NA,NA,NA,NA,1
"1941","ENT-44755",2024-07-12,"AMER",NA,NA,NA,NA,1
"1942","ENT-44756",2024-07-12,"APAC",NA,NA,NA,NA,1
"1943","ENT-44757",2024-07-12,"APAC",NA,NA,NA,NA,1
"1944","ENT-44758",2024-07-12,"AMER",NA,NA,NA,NA,1
"1945","ENT-44759",2024-07-12,"APAC",NA,NA,NA,NA,1
"1946","ENT-44760",2024-07-12,"APAC",NA,NA,NA,NA,0.8
"1947","ENT-44761",2024-07-12,"APAC",NA,NA,NA,NA,1
"1948","ENT-44762",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1949","ENT-44763",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1950","ENT-44764",2024-07-12,"EMEA",10,"Promoter",NA,NA,1
"1951","ENT-44765",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1952","ENT-44766",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1953","ENT-44767",2024-07-12,"APAC",10,"Promoter",NA,NA,1
"1954","ENT-44768",2024-07-12,"EMEA",10,"Promoter",NA,NA,1
"1955","ENT-44769",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1956","ENT-44770",2024-07-12,"APAC",NA,NA,NA,NA,1
"1957","ENT-44772",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1958","ENT-44773",2024-07-12,"EMEA",9,"Promoter",0.375,"Positive",1
"1959","ENT-44774",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1960","ENT-44775",2024-07-12,"APAC",NA,NA,NA,NA,1
"1961","ENT-44776",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1962","ENT-44778",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1963","ENT-44779",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1964","ENT-44780",2024-07-12,"APAC",NA,NA,NA,NA,1
"1965","ENT-44781",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1966","ENT-44782",2024-07-12,"APAC",10,"Promoter",NA,NA,1
"1967","ENT-44783",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1968","ENT-44784",2024-07-12,"EMEA",8,"Passive",NA,NA,1
"1969","ENT-44785",2024-07-12,"APAC",NA,NA,NA,NA,1
"1970","ENT-44786",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1971","ENT-44787",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1972","ENT-44788",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1973","ENT-44790",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1974","ENT-44791",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1975","ENT-44793",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1976","ENT-44794",2024-07-12,"EMEA",10,"Promoter",NA,NA,1
"1977","ENT-44796",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1978","ENT-44797",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1979","ENT-44799",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1980","ENT-44800",2024-07-12,"AMER",NA,NA,NA,NA,1
"1981","ENT-44801",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1982","ENT-44803",2024-07-12,"AMER",10,"Promoter",-0.04,"Negative",1
"1983","ENT-44804",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1984","ENT-44805",2024-07-12,"AMER",NA,NA,NA,NA,1
"1985","ENT-44806",2024-07-12,"AMER",NA,NA,NA,NA,1
"1986","ENT-44807",2024-07-12,"AMER",NA,NA,NA,NA,1
"1987","ENT-44808",2024-07-12,"EMEA",NA,NA,NA,NA,0
"1988","ENT-44809",2024-07-12,"EMEA",9,"Promoter",NA,NA,1
"1989","ENT-44810",2024-07-12,"AMER",NA,NA,NA,NA,1
"1990","ENT-44811",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1991","ENT-44812",2024-07-12,"EMEA",10,"Promoter",NA,NA,1
"1992","ENT-44813",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1993","ENT-44814",2024-07-11,"EMEA",NA,NA,NA,NA,1
"1994","ENT-44815",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1995","ENT-44816",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1996","ENT-44817",2024-07-12,"AMER",NA,NA,NA,NA,1
"1997","ENT-44818",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1998","ENT-44819",2024-07-12,"EMEA",NA,NA,NA,NA,1
"1999","ENT-44820",2024-07-12,"EMEA",10,"Promoter",NA,NA,1
"2000","ENT-44821",2024-07-12,"AMER",NA,NA,NA,NA,1
"2001","ENT-44822",2024-07-12,"AMER",NA,NA,NA,NA,1
"2002","ENT-44823",2024-07-12,"AMER",10,"Promoter",NA,NA,1
"2003","ENT-44824",2024-07-12,"EMEA",9,"Promoter",NA,NA,1
"2004","ENT-44826",2024-07-12,"AMER",10,"Promoter",NA,NA,1
"2005","ENT-44829",2024-07-12,"AMER",NA,NA,NA,NA,1
"2006","ENT-44830",2024-07-12,"AMER",NA,NA,NA,NA,1
"2007","ENT-44831",2024-07-12,"AMER",NA,NA,NA,NA,1
"2008","ENT-44832",2024-07-12,"AMER",NA,NA,NA,NA,1
"2009","ENT-44833",2024-07-12,"EMEA",NA,NA,NA,NA,1
"2010","ENT-44834",2024-07-12,"AMER",NA,NA,NA,NA,1
"2011","ENT-44835",2024-07-12,"AMER",NA,NA,NA,NA,1
"2012","ENT-44836",2024-07-12,"AMER",NA,NA,NA,NA,1
"2013","ENT-44837",2024-07-12,"EMEA",NA,NA,NA,NA,1
"2014","ENT-44838",2024-07-12,"EMEA",NA,NA,NA,NA,1
"2015","ENT-44839",2024-07-12,"AMER",10,"Promoter",NA,NA,1
"2016","ENT-44840",2024-07-12,"EMEA",NA,NA,NA,NA,0.777777778
"2017","ENT-44841",2024-07-12,"AMER",NA,NA,NA,NA,1
"2018","ENT-44842",2024-07-12,"AMER",NA,NA,NA,NA,0.5
"2019","ENT-44843",2024-07-12,"AMER",NA,NA,NA,NA,1
"2020","ENT-44844",2024-07-12,"EMEA",10,"Promoter",0.25,"Positive",1
"2021","ENT-44845",2024-07-12,"AMER",NA,NA,NA,NA,1
"2022","ENT-44846",2024-07-12,"AMER",NA,NA,NA,NA,1
"2023","ENT-44847",2024-07-12,"AMER",NA,NA,NA,NA,0.6
"2024","ENT-44848",2024-07-12,"EMEA",NA,NA,NA,NA,1
"2025","ENT-44849",2024-07-12,"AMER",NA,NA,NA,NA,1
"2026","ENT-44851",2024-07-12,"AMER",NA,NA,NA,NA,1
"2027","ENT-44853",2024-07-12,"AMER",10,"Promoter",0.0769230769230769,"Positive",1
"2028","ENT-44854",2024-07-12,"AMER",NA,NA,NA,NA,1
"2029","ENT-44855",2024-07-12,"AMER",NA,NA,NA,NA,1
"2030","ENT-44857",2024-07-12,"AMER",NA,NA,NA,NA,1
"2031","ENT-44859",2024-07-12,"AMER",9,"Promoter",NA,NA,1
"2032","ENT-44860",2024-07-12,"AMER",NA,NA,NA,NA,1
"2033","ENT-44861",2024-07-12,"AMER",10,"Promoter",NA,NA,0.75
"2034","ENT-44862",2024-07-12,"AMER",NA,NA,NA,NA,1
"2035","ENT-44863",2024-07-12,"AMER",NA,NA,NA,NA,1
"2036","ENT-44864",2024-07-12,"AMER",9,"Promoter",NA,NA,1
"2037","ENT-44866",2024-07-12,"AMER",NA,NA,NA,NA,1
"2038","ENT-44867",2024-07-12,"AMER",NA,NA,NA,NA,1
"2039","ENT-44868",2024-07-12,"AMER",NA,NA,NA,NA,1
"2040","ENT-44869",2024-07-12,"AMER",NA,NA,NA,NA,1
"2041","ENT-44870",2024-07-12,"AMER",NA,NA,NA,NA,1
"2042","ENT-44873",2024-07-12,"AMER",NA,NA,NA,NA,1
"2043","ENT-44874",2024-07-12,"AMER",NA,NA,NA,NA,1
"2044","ENT-44875",2024-07-12,"EMEA",NA,NA,NA,NA,0.909090909
"2045","ENT-44876",2024-07-12,"AMER",NA,NA,NA,NA,0.5
"2046","ENT-44877",2024-07-12,"AMER",10,"Promoter",NA,NA,1
"2047","ENT-44878",2024-07-12,"AMER",NA,NA,NA,NA,1
"2048","ENT-44879",2024-07-12,"AMER",NA,NA,NA,NA,0.666666667
"2049","ENT-44880",2024-07-12,"AMER",NA,NA,NA,NA,1
"2050","ENT-44883",2024-07-13,"AMER",NA,NA,NA,NA,1
"2051","ENT-44885",2024-07-13,"AMER",NA,NA,NA,NA,1
"2052","ENT-44887",2024-07-13,"AMER",NA,NA,NA,NA,1
"2053","ENT-44890",2024-07-14,"EMEA",10,"Promoter",NA,NA,1
"2054","ENT-44893",2024-07-08,"APAC",NA,NA,NA,NA,0.571428571
"2055","ENT-44894",2024-07-12,"APAC",NA,NA,NA,NA,1
"2056","ENT-44895",2024-07-15,"APAC",NA,NA,NA,NA,1
"2057","ENT-44897",2024-07-15,"APAC",10,"Promoter",NA,NA,1
"2058","ENT-44898",2024-07-15,"EMEA",NA,NA,NA,NA,0.666666667
"2059","ENT-44899",2024-07-15,"APAC",NA,NA,NA,NA,1
"2060","ENT-44900",2024-07-15,"AMER",NA,NA,NA,NA,1
"2061","ENT-44903",2024-07-15,"EMEA",NA,NA,NA,NA,1
"2062","ENT-44904",2024-07-15,"EMEA",NA,NA,NA,NA,1
"2063","ENT-44905",2024-07-15,"EMEA",10,"Promoter",0.5,"Positive",1
"2064","ENT-44906",2024-07-15,"EMEA",NA,NA,NA,NA,1
"2065","ENT-44907",2024-07-15,"EMEA",10,"Promoter",0.333333333333333,"Positive",1
"2066","ENT-44908",2024-07-15,"EMEA",NA,NA,NA,NA,1
"2067","ENT-44909",2024-07-15,"EMEA",NA,NA,NA,NA,1
"2068","ENT-44910",2024-07-15,"EMEA",10,"Promoter",NA,NA,1
"2069","ENT-44911",2024-07-15,"EMEA",NA,NA,NA,NA,1
"2070","ENT-44912",2024-07-15,"EMEA",NA,NA,NA,NA,1
"2071","ENT-44913",2024-07-15,"EMEA",NA,NA,NA,NA,1
"2072","ENT-44914",2024-07-15,"EMEA",10,"Promoter",0.2,"Positive",1
"2073","ENT-44916",2024-07-15,"EMEA",NA,NA,NA,NA,1
"2074","ENT-44919",2024-07-15,"EMEA",NA,NA,NA,NA,1
"2075","ENT-44921",2024-07-13,"EMEA",10,"Promoter",0,"Neutral",1
"2076","ENT-44922",2024-07-15,"EMEA",NA,NA,NA,NA,0.6
"2077","ENT-44923",2024-07-15,"EMEA",NA,NA,NA,NA,1
"2078","ENT-44924",2024-07-15,"EMEA",NA,NA,NA,NA,1
